"","X1","idx"
"eff.mix.prob.72",1,1
"box.skpt.72",NA,1
"box.enth.72",NA,1
"box.ni.72",NA,1
"y1.IP.74",24,1
"y0.IP.74",18,1
"y1.PC.74",13,1
"y0.PC.74",19,1
"eff.prob.74",0.75059406951103,1
"fut.prob.74",0.415078194226177,1
"eff.mix.prob.74",1,1
"box.skpt.74",NA,1
"box.enth.74",NA,1
"box.ni.74",NA,1
"y1.IP.76",24,1
"y0.IP.76",19,1
"y1.PC.76",13,1
"y0.PC.76",20,1
"eff.prob.76",0.750065098040234,1
"fut.prob.76",0.420437016218892,1
"eff.mix.prob.76",1,1
"box.skpt.76",NA,1
"box.enth.76",NA,1
"box.ni.76",NA,1
"y1.IP.78",25,1
"y0.IP.78",20,1
"y1.PC.78",13,1
"y0.PC.78",22,1
"eff.prob.78",0.779279078735419,1
"fut.prob.78",0.388776526270409,1
"eff.mix.prob.78",1,1
"box.skpt.78",NA,1
"box.enth.78",NA,1
"box.ni.78",NA,1
"y1.IP.80",25,1
"y0.IP.80",20,1
"y1.PC.80",13,1
"y0.PC.80",22,1
"eff.prob.80",0.779279078735419,1
"fut.prob.80",0.388776526270409,1
"eff.mix.prob.80",1,1
"box.skpt.80",NA,1
"box.enth.80",NA,1
"box.ni.80",NA,1
"y1.IP.82",25,1
"y0.IP.82",21,1
"y1.PC.82",14,1
"y0.PC.82",22,1
"eff.prob.82",0.748085863630569,1
"fut.prob.82",0.43647923279427,1
"eff.mix.prob.82",1,1
"box.skpt.82",NA,1
"box.enth.82",NA,1
"box.ni.82",NA,1
"y1.IP.84",26,1
"y0.IP.84",22,1
"y1.PC.84",16,1
"y0.PC.84",22,1
"eff.prob.84",0.714599112873163,1
"fut.prob.84",0.489860861209323,1
"eff.mix.prob.84",1,1
"box.skpt.84",NA,1
"box.enth.84",NA,1
"box.ni.84",NA,1
"y1.IP.86",26,1
"y0.IP.86",22,1
"y1.PC.86",16,1
"y0.PC.86",22,1
"eff.prob.86",0.714599112873163,1
"fut.prob.86",0.489860861209323,1
"eff.mix.prob.86",1,1
"box.skpt.86",NA,1
"box.enth.86",NA,1
"box.ni.86",NA,1
"y1.IP.88",27,1
"y0.IP.88",23,1
"y1.PC.88",16,1
"y0.PC.88",22,1
"eff.prob.88",0.715406337212497,1
"fut.prob.88",0.493092988054606,1
"eff.mix.prob.88",1,1
"box.skpt.88",NA,1
"box.enth.88",NA,1
"box.ni.88",NA,1
"y1.IP.90",27,1
"y0.IP.90",25,1
"y1.PC.90",16,1
"y0.PC.90",22,1
"eff.prob.90",0.685007429123304,1
"fut.prob.90",0.537185109326575,1
"eff.mix.prob.90",1,1
"box.skpt.90",NA,1
"box.enth.90",NA,1
"box.ni.90",NA,1
"y1.IP.92",28,1
"y0.IP.92",25,1
"y1.PC.92",17,1
"y0.PC.92",22,1
"eff.prob.92",0.682852625312504,1
"fut.prob.92",0.543726628278592,1
"eff.mix.prob.92",1,1
"box.skpt.92",NA,1
"box.enth.92",NA,1
"box.ni.92",NA,1
"y1.IP.initial",28,1
"y0.IP.initial",25,1
"y1.PC.initial",17,1
"y0.PC.initial",22,1
"eff.prob.initial",0.682852625312504,1
"fut.prob.initial",0.543726628278592,1
"eff.mix.prob.initial",1,1
"box.skpt.initial",NA,1
"box.enth.initial",NA,1
"box.ni.initial",NA,1
"y1.IP.final",28,1
"y0.IP.final",25,1
"y1.PC.final",17,1
"y0.PC.final",22,1
"eff.prob.final",0.682852625312504,1
"fut.prob.final",0.543726628278592,1
"eff.mix.prob.final",1,1
"box.skpt.final",NA,1
"box.enth.final",NA,1
"box.ni.final",NA,1
